"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"1001","33.880772","130.819149","28"
"1001","33.88103","130.819278","29"
"1001","33.881449","130.819472","30"
"1001","33.881667","130.819879","31"
"1001","33.881936","130.820515","32"
"1001","33.883147","130.821063","33"
"1001","33.883587","130.821135","34"
"1001","33.883623","130.820966","35"
"1001","33.88463","130.820601","36"
"1001","33.885046","130.820505","37"
"1001","33.885434","130.820048","38"
"1001","33.885648","130.819764","39"
"1001","33.886004","130.819833","40"
"1001","33.886474","130.819912","41"
"1001","33.8868","130.819697","42"
"1001","33.887034","130.819007","43"
"1001","33.886926","130.8186","44"
"1001","33.887072","130.818262","45"
"1001","33.887322","130.818144","46"
"1001","33.887577","130.818282","47"
"1001","33.887762","130.818171","48"
"1001","33.887951","130.817634","49"
"1001","33.887509","130.817427","50"
"1001","33.886777","130.817105","51"
"1001","33.886377","130.817401","52"
"1001","33.885825","130.81784","53"
"1001","33.885556","130.81829","54"
"1001","33.885718","130.818889","55"
"1001","33.885735","130.819124","56"
"1001","33.885304","130.818961","57"
"1001","33.884848","130.818747","58"
"1001","33.884848","130.818579","59"
"1001","33.884997","130.818106","60"
"1001","33.884978","130.817699","61"
"1001","33.884886","130.817178","62"
"1001","33.884809","130.816909","63"
"1001","33.8841196","130.8169518","64"
"1001","33.8839115","130.8166219","65"
"1001","33.8838005","130.8161966","66"
"1001","33.88379","130.8156556","67"
"1001","33.8836992","130.8154402","68"
"1001","33.883653","130.814954","69"
"1001","33.8835902","130.8143335","70"
"1001","33.8807543","130.8136853","71"
"1001","33.8804587","130.8135849","72"
"1001","33.8795664","130.813549","73"
"1001","33.8795447","130.8142077","74"
"1001","33.879385","130.814228","75"
"1001","33.877864","130.814666","76"
"1001","33.876138","130.815127","77"
"1001","33.875482","130.815662","78"
"1001","33.875308","130.815875","79"
"1001","33.874483","130.816011","80"
"1001","33.874063","130.816057","81"
"1001","33.87388","130.816262","82"
"1001","33.873613","130.816456","83"
"1001","33.873365","130.816543","84"
"1001","33.873333","130.816248","85"
"1001","33.873929","130.81449","86"
"1001","33.873426","130.814724","87"
"1001","33.873121","130.814807","88"
"1001","33.87276","130.816213","89"
"2001","33.87276","130.816213","1"
"2001","33.872565","130.816555","2"
"2001","33.873048","130.816617","3"
"2001","33.873455","130.816503","4"
"2001","33.87388","130.816262","5"
"2001","33.874036","130.816071","6"
"2001","33.874934","130.815992","7"
"2001","33.875314","130.815866","8"
"2001","33.875619","130.815508","9"
"2001","33.875773","130.815395","10"
"2001","33.876137","130.81569","11"
"2001","33.876241","130.816146","12"
"2001","33.876051","130.816376","13"
"2001","33.875827","130.816418","14"
"2001","33.875772","130.816619","15"
"2001","33.876004","130.816929","16"
"2001","33.876855","130.817575","17"
"2001","33.877065","130.818041","18"
"2001","33.877128","130.818097","19"
"2001","33.878796","130.81793","20"
"2001","33.880209","130.817741","21"
"2001","33.880844","130.817702","22"
"2001","33.881105","130.818218","23"
"2001","33.881217","130.818352","24"
"2001","33.882121","130.818609","25"
"2001","33.882617","130.818767","26"
"2001","33.882767","130.818805","27"
"2001","33.882779","130.81846","28"
"2001","33.883663","130.818149","29"
"2001","33.883528","130.817606","30"
"2001","33.883516","130.817037","31"
"2001","33.8836516","130.8169085","32"
"2001","33.8836747","130.8161323","33"
"2001","33.88379","130.8156556","34"
"2001","33.8836992","130.8154402","35"
"2001","33.883653","130.814954","36"
"2001","33.8835902","130.8143335","37"
"2001","33.8807543","130.8136853","38"
"2001","33.8804587","130.8135849","39"
"2001","33.8795664","130.813549","40"
"2001","33.8795447","130.8142077","41"
"2001","33.879385","130.814228","42"
"2001","33.877864","130.814666","43"
"2001","33.876138","130.815127","44"
"2001","33.875482","130.815662","45"
"2001","33.875308","130.815875","46"
"2001","33.874483","130.816011","47"
"2001","33.874063","130.816057","48"
"2001","33.87388","130.816262","49"
"2001","33.873613","130.816456","50"
"2001","33.873365","130.816543","51"
"2001","33.873333","130.816248","52"
"2001","33.873929","130.81449","53"
"2001","33.873426","130.814724","54"
"2001","33.873121","130.814807","55"
"2001","33.87276","130.816213","56"
"4002","33.872805","130.816070142857","1"
"4002","33.872598971161","130.816593702643","2"
"4002","33.87179264","130.81607697","3"
"4002","33.8705913013909","130.815207813753","4"
"4002","33.87003405","130.8157799","5"
"4002","33.8691793231285","130.816524352119","6"
"4002","33.86893528","130.818193262857","7"
"4002","33.8687295","130.81937903","8"
"4002","33.868574","130.820209285714","9"
"4002","33.8683693787901","130.821291503606","10"
"4002","33.86826585","130.821336161429","11"
"4002","33.8673645399192","130.821426809164","12"
"4002","33.8670968286237","130.821464010222","13"
"4002","33.86696552","130.82126228","14"
"4002","33.8667063882793","130.820893864059","15"
"4002","33.8665922140025","130.821261094878","16"
"4002","33.8666147654382","130.82162750824","17"
"4002","33.86711021","130.82210554","18"
"4002","33.8674988005038","130.822434620018","19"
"4002","33.86848961","130.822631394286","20"
"4002","33.8688025245995","130.822713803221","21"
"4002","33.8690446870866","130.822526281395","22"
"4002","33.86928817","130.82212408","23"
"4002","33.8694794445518","130.821980042637","24"
"4002","33.8697078938349","130.822057710626","25"
"4002","33.8700632175644","130.822538059834","26"
"4002","33.87027411","130.82266973","27"
"4002","33.8704580788904","130.823062451372","28"
"4002","33.8718141124905","130.823353567777","29"
"4002","33.87243165","130.823511052857","30"
"4002","33.872768425149","130.823697940134","31"
"4002","33.8726957809799","130.824268785373","32"
"4002","33.8726577625813","130.82505082506","33"
"4002","33.872386124545","130.825122310513","34"
"4002","33.8721873331247","130.825077178901","35"
"4002","33.8724708975355","130.824788199403","36"
"4002","33.8722517012214","130.824497704691","37"
"4002","33.87161757","130.82401285","38"
"4002","33.8712806416197","130.82435858035","39"
"4002","33.8710563878177","130.824554264875","40"
"4002","33.87071788","130.82449825","41"
"4002","33.8704652642695","130.824262603498","42"
"4002","33.8704261833211","130.82411543154","43"
"4002","33.8701400914159","130.823950416331","44"
"4002","33.8696240484637","130.824207559847","45"
"4002","33.8696857972248","130.824454790006","46"
"4002","33.86982838","130.82438516","47"
"4002","33.8700552272122","130.824349250325","48"
"4002","33.870373739338","130.824228200722","49"
"4002","33.87071788","130.82449825","50"
"4002","33.8710857554384","130.82457677215","51"
"4002","33.871270555193","130.824369425588","52"
"4002","33.87161757","130.82401285","53"
"4002","33.8722472472335","130.824469133263","54"
"4002","33.87242971962","130.824769190805","55"
"4002","33.8721337993784","130.825011290011","56"
"4002","33.872371670557","130.825107033397","57"
"4002","33.8726541429437","130.825071466593","58"
"4002","33.8726999466296","130.82428592823","59"
"4002","33.8727903821878","130.823716715268","60"
"4002","33.87243165","130.823511052857","61"
"4002","33.8721426175251","130.823461828359","62"
"4002","33.8722399737725","130.823058952695","63"
"4002","33.8724557522465","130.822456077031","64"
"4002","33.873861504097","130.822377127293","65"
"4002","33.87387822","130.821822274285","66"
"4002","33.8735580501026","130.820498492359","67"
"4002","33.8732893764171","130.819556997644","68"
"4002","33.87328909","130.818712752858","69"
"4002","33.8733034366667","130.817377174762","70"
"4002","33.8732646433243","130.816603380557","71"
"4002","33.87333314","130.816248088571","72"
"4002","33.8739291826087","130.814490380548","73"
"4002","33.8734264266658","130.814723968506","74"
"4002","33.8731246772611","130.814916270098","75"
"4002","33.872805","130.816070142857","76"
